"site","year","sample_id","nest_id","lat","long"
"Vacation","2021",437,11096,25.914533964881,-80.6305400828435
"Vacation","2021",438,11106,25.9141029461742,-80.6305329296426
"Vacation","2021",439,11105,25.9141045044454,-80.630548499553
"Vacation","2021",440,11091,25.9152396078249,-80.6305081339195
"Vacation","2021",441,11107,25.9140788040522,-80.6304753032763
"Vacation","2021",442,11093,25.9149102995384,-80.6305812003844
"Vacation","2021",443,11090,25.9151963008731,-80.630552061134
"Vacation","2021",444,11098,25.9143701350424,-80.6304977171767
"Vacation","2021",445,11097,25.9143979995369,-80.6304666779021
"Vacation","2021",446,11307,25.9155206414874,-80.6297622166203
"Vacation","2021",447,11435,25.9145245164284,-80.6289971186668
"Vacation","2021",448,15725,25.9158856558715,-80.6303975691504
"Vacation","2021",449,11377,25.9148416149007,-80.629122921682
"Vacation","2021",450,11423,25.914624144266,-80.6289833621035
"Vacation","2021",451,11085,25.9157419967213,-80.6304876674843
"Vacation","2021",452,15720,25.9158574524491,-80.6303932665024
"Vacation","2021",453,11327,25.9152836776181,-80.6295195137692
"Vacation","2021",454,15805,25.9158516718768,-80.6303128088981
"Vacation","2021",455,14996,25.9157072553946,-80.6303535067909
"Vacation","2021",456,88597,25.9137451842241,-80.6293900695895
"Vacation","2021",457,11075,25.9135943913215,-80.6308850278382
"Vacation","2021",458,90495,25.9146584684124,-80.629042242041
